,Year Built,lat,lng
12514,2014,61.218917537594,-149.745709846827
12515,2014,61.218933232271,-149.745548748197
12516,2014,61.218928039153,-149.74634229574
12517,2015,61.219096814765,-149.746107484304
12518,2015,61.219020160084,-149.746111268618
12519,2015,61.219385775049,-149.746269712331
12520,2016,61.219226283938,-149.74626995653
12521,2016,61.219084335332,-149.746270172982
12564,2013,61.218238605689,-149.744924858826
12565,2012,61.218102172678,-149.74492362984
12604,2014,61.217897470476,-149.745504875348
12605,2014,61.21797250386,-149.74550229974
12721,2016,61.217820940971,-149.759675735027
13153,2013,61.21472748716,-149.760984763321
13156,2015,61.214727837528,-149.758489286884
13180,2012,61.215519815935,-149.761003833813
13337,2011,61.216320505493,-149.752166316223
13338,2011,61.214353552607,-149.734677070497
13441,2015,61.216801483802,-149.724860804954
13444,2010,61.215793061775,-149.723070744654
13445,2015,61.215741524132,-149.72241037943
13448,2014,61.213507846393,-149.725795877674
13452,2014,61.213718795759,-149.724273660593
13455,2014,61.214231620547,-149.723923859505
13474,2015,61.21418879485,-149.720546315306
13568,2014,61.211362492559,-149.727382868842
13594,2014,61.210099017095,-149.725932762838
13895,2014,61.212635418229,-149.750684650142
13971,2013,61.210706615253,-149.755551205396
14504,2010,61.206510011177,-149.750117184911
14615,2015,61.206502756481,-149.757600108216
14652,2014,61.208379003462,-149.759473887588
14705,2009,61.207241090382,-149.736886271398
14706,2009,61.207352690537,-149.737019495453
14707,2009,61.207352927355,-149.73714156969
14708,2009,61.207353149574,-149.737256169881
14709,2009,61.207547440136,-149.737047769799
14710,2009,61.20754721774,-149.736933168904
14711,2009,61.207546995247,-149.736818568012
14712,2009,61.207546782338,-149.736708950323
14713,2010,61.207334003699,-149.738541858791
14714,2010,61.207372307429,-149.73846181767
14715,2010,61.207404606632,-149.738384318502
14716,2009,61.207354727742,-149.737450480896
14717,2009,61.207353757762,-149.737570072849
14718,2009,61.207353955508,-149.737672215826
14719,2009,61.207351792704,-149.737796800937
14720,2010,61.207552015981,-149.73631028929
14721,2010,61.207552989698,-149.736193187442
14722,2010,61.20755037243,-149.736083589854
14723,2013,61.207240748913,-149.735839539776
14724,2013,61.207241005324,-149.735971124799
14725,2013,61.207241223646,-149.736083215275
14726,2013,61.207241460847,-149.736205052318
14727,2013,61.207550032723,-149.735909197617
14728,2013,61.207549804509,-149.735792105831
14729,2013,61.207550792354,-149.735682478071
14730,2014,61.207244070188,-149.735308291977
14731,2014,61.207244289056,-149.735420381039
14732,2014,61.207244488814,-149.735522724954
14733,2014,61.207244688495,-149.735625068871
14734,2014,61.207782578155,-149.737468862672
14735,2014,61.207813657863,-149.737402894948
14736,2014,61.207842319265,-149.737336916045
14737,2014,61.207870496688,-149.737266480863
14738,2017,61.207975455877,-149.735304068851
14739,2017,61.207979567277,-149.735407648361
14740,2017,61.20798319952,-149.73550754296
14741,2017,61.207979597447,-149.735613398858
14742,2013,61.20763886082,-149.737815708469
14743,2013,61.207669940699,-149.737749741388
14744,2013,61.20769860227,-149.7376837631
14745,2013,61.207726779874,-149.73761332855
14746,2009,61.207578018038,-149.737944401731
14747,2009,61.207545709458,-149.73801691999
14748,2009,61.20751582395,-149.738099383116
14749,2009,61.207483510473,-149.738169408768
15620,2013,61.205205235116,-149.769796443172
